iso_o,iso_d,log_dist
AND,GRL,8.318722252492396
AND,GTM,9.114413552088434
AND,GUY,8.860070159600696
AND,HKG,9.216326419788968
AND,HND,9.089468508298417
AND,HRV,7.098597927932267
AND,HTI,8.899203916677738
AND,HUN,7.303132340088033
AND,IDN,9.369670472559063
AND,IND,8.824767445977576
AND,IRL,7.196921749170267
AND,IRN,8.370338927884607
AND,IRQ,8.258697295155232
AND,ISL,7.949427482915941
AND,ISR,8.052199710391182
AND,ITA,6.812378096933212
AND,JAM,8.953190091041492
AND,JOR,8.084129830932046
AND,JPN,9.245205459302262
AND,KAZ,8.68790562231694
AND,KEN,8.703294429540122
AND,KGZ,8.661741227368775
AND,KHM,9.232160570449295
AND,KIR,9.62100593425126
AND,KNA,8.798879273793611
AND,KOR,9.165332127325186
AND,KWT,8.384453256934645
AND,LAO,9.164283972664157
AND,LBN,8.039783968325878
AND,LBR,8.343493876034167
AND,LBY,7.306973583040898
AND,LCA,8.813021393871788
AND,LKA,9.052969813900225
AND,LSO,9.0389367965225
AND,LTU,7.695326792554515
AND,LUX,6.765734582541613
AND,LVA,7.726082955286705
AND,MAC,9.212171694081755
AND,MAR,7.082118586077712
AND,MDA,7.698786143224606
AND,MDG,9.02386837400492
AND,MDV,9.01541224524752
AND,MEX,9.14894655440453
AND,MHL,9.575666585531508
AND,MKD,7.4037354523228815
AND,MLI,8.144490486400308
AND,MLT,7.200788259755062
AND,MMR,9.120015146614874
AND,MNG,8.935643755694862
AND,MOZ,9.01931605578806
