iso_o,iso_d,contig,comlang_off,colony,comcol,dist,iso2,country,landlocked,continent,lat,lon,langoff_1,colonizer1
PYF,TUR,0,0,0,0,17414.471,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,TUV,0,0,0,0,3526.9663,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,TWN,0,0,0,0,10727.105,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,TZA,0,0,0,0,17150.215,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,UGA,0,0,0,0,18105.086,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,UKR,0,0,0,0,16373.961,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,URY,0,0,0,0,9210.8643,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,USA,0,0,0,0,10122.774,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,UZB,0,0,0,0,15496.846,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,VCT,0,0,0,0,10283.514,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,VEN,0,0,0,0,9603.084,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,VGB,0,0,0,0,10117.181,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,VNM,0,0,0,1,12174.445,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,VUT,0,1,0,1,4459.2085,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,WLF,0,1,0,1,2893.5688,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,WSM,0,0,0,0,4159.3711,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,YEM,0,0,0,0,18542.297,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,YUG,0,0,0,0,16857.328,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,ZAF,0,0,0,0,14166.693,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,ZAR,0,1,0,0,17089.58,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,ZMB,0,0,0,0,16353.295,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
PYF,ZWE,0,0,0,0,16096.993,PF,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA
QAT,ABW,0,0,0,0,12436.231,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,AFG,0,1,0,0,1987.9252,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,AGO,0,0,0,0,5620.981,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,AIA,0,0,0,1,11459.471,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ALB,0,0,0,0,3422.0781,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,AND,0,0,0,0,4922.9849,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ANT,0,0,0,0,12358.439,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ARE,1,1,0,1,303.9436,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ARG,0,0,0,0,13337.255,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ARM,0,0,0,0,1786.2162,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ATG,0,0,0,1,11412.706,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,AUS,0,0,0,0,12389.054,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,AUT,0,0,0,0,3988.084,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,AZE,0,0,0,0,1689.4454,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BDI,0,0,0,0,3987.24,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BEL,0,0,0,0,4900.5952,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BEN,0,0,0,0,5612.708,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BFA,0,0,0,0,5749.1138,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BGD,0,0,0,1,3923.9197,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BGR,0,0,0,0,3222.2656,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BHR,0,1,0,1,139.00662,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BHS,0,0,0,1,12183.103,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BIH,0,0,0,0,3635.3984,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BLR,0,0,0,0,3753.3604,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BLZ,0,0,0,1,13645.266,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BMU,0,0,0,1,10727.447,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BOL,0,0,0,0,13736.9,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BRA,0,0,0,0,11880.205,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BRB,0,0,0,1,11439.03,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BRN,0,0,0,1,7113.771,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BTN,0,0,0,0,3803.772,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,BWA,0,0,0,1,6210.7363,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CAF,0,0,0,0,4212.4961,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CAN,0,0,0,0,10875.06,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CCK,0,0,0,0,6463.8984,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CHE,0,0,0,0,4559.4722,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CHL,0,0,0,0,14423.688,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CHN,0,0,0,0,6164.8906,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CIV,0,0,0,0,6311.1191,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CMR,0,0,0,0,4893.2847,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,COG,0,0,0,0,5112.7529,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,COK,0,0,0,0,16808.232,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,COL,0,0,0,0,13378.301,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,COM,0,1,0,0,4205.5332,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CPV,0,0,0,0,7835.0317,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CRI,0,0,0,0,13826.364,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CUB,0,0,0,0,12709.823,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CXR,0,0,0,1,7087.189,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CYM,0,0,0,1,12924.225,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CYP,0,0,0,1,2061.9297,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,CZE,0,0,0,0,4208.9619,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,DEU,0,0,0,0,4749.6699,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,DJI,0,1,0,0,1756.8745,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,DMA,0,0,0,1,11478.18,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,DNK,0,0,0,0,4618.8325,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,DOM,0,0,0,0,12029.996,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,DZA,0,1,0,0,4750.8691,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ECU,0,0,0,0,13990.046,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,EGY,0,1,0,0,2066.6125,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ERI,0,0,0,1,1719.0275,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ESH,0,1,0,0,6391.1025,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ESP,0,0,0,0,5342.9175,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,EST,0,0,0,0,4331.6206,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ETH,0,0,0,0,2249.2,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,FIN,0,0,0,0,4383.7231,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,FJI,0,0,0,1,14517.797,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,FLK,0,0,0,1,13510.187,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,FRA,0,0,0,0,4981.916,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,FRO,0,0,0,0,5915.7466,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,FSM,0,0,0,0,11345.88,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GAB,0,0,0,0,5302.6416,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GBR,0,0,1,0,5224.1172,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GEO,0,0,0,0,1934.2404,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GHA,0,0,0,1,5927.978,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GIB,0,0,0,1,5499.4077,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GIN,0,0,0,0,7284.6128,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GLP,0,0,0,0,11469.711,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GMB,0,0,0,1,7209.0298,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GNB,0,0,0,0,7175.6621,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GNQ,0,0,0,0,5153.7305,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GRC,0,0,0,0,2975.8093,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GRD,0,0,0,1,11695.546,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GRL,0,0,0,0,8116.6216,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GTM,0,0,0,0,13980.616,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GUF,0,0,0,0,11166.394,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,GUY,0,0,0,1,11644.751,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,HKG,0,0,0,1,6329.0537,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,HND,0,0,0,0,13776.083,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,HRV,0,0,0,0,3900.1667,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,HTI,0,0,0,0,12243.642,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,HUN,0,0,0,0,3773.8489,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,IDN,0,0,0,0,6915.2163,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,IND,0,0,0,1,2570.8345,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,IRL,0,0,0,0,5669.8442,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,IRN,0,1,0,0,1159.4061,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,IRQ,0,1,0,0,1132.5642,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ISL,0,0,0,0,6708.1792,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ISR,0,0,0,1,1802.4883,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ITA,0,0,0,0,4019.459,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,JAM,0,0,0,1,12655.353,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,JOR,0,1,0,1,1694.5751,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,JPN,0,0,0,0,8263.001,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,KAZ,0,0,0,0,3056.8196,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,KEN,0,0,0,1,3351.0493,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,KGZ,0,0,0,0,2876.8425,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,KHM,0,0,0,0,5799.9028,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,KIR,0,0,0,1,13091.761,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,KNA,0,0,0,1,11483.59,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,KOR,0,0,0,0,7113.4077,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,KWT,0,1,0,1,573.21948,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LAO,0,0,0,0,5318.4165,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LBN,0,1,0,0,1821.1062,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LBR,0,0,0,0,6933.3867,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LBY,0,1,0,0,3809.9089,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LCA,0,0,0,1,11514.798,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LKA,0,0,0,1,3637.501,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LSO,0,0,0,1,6594.4595,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LTU,0,0,0,0,3917.7712,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LUX,0,0,0,0,4736.9004,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,LVA,0,0,0,0,4152.8389,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MAC,0,0,0,0,6270.6489,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MAR,0,1,0,0,5656.9521,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MDA,0,0,0,0,3142.3496,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MDG,0,0,0,0,4929.5371,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MDV,0,0,0,1,3316.7092,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MEX,0,0,0,0,14137.127,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MHL,0,0,0,0,12579.279,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MKD,0,0,0,0,3324.8594,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MLI,0,0,0,0,6370.2461,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MLT,0,0,0,1,3712.7839,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MMR,0,0,0,1,4710.3062,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MNG,0,0,0,0,5408.3228,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MNP,0,0,0,0,9712.8525,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MOZ,0,0,0,0,6053.2383,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MRT,0,1,0,0,6955.9941,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MSR,0,0,0,1,11472.8,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MTQ,0,0,0,0,11490.75,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MUS,0,0,0,1,5095.8896,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MWI,0,0,0,1,4769.2031,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,MYS,0,0,0,1,5898.939,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NAM,0,0,0,0,6491.0449,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NCL,0,0,0,0,13461.463,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NER,0,1,0,0,5322.0684,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NFK,0,0,0,0,13800.403,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NGA,0,0,0,1,5517.1772,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NIC,0,0,0,0,13854.129,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NIU,0,0,0,0,15721.329,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NLD,0,0,0,0,4917.6626,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NOR,0,0,0,0,4960.6284,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NPL,0,0,0,0,3366.3889,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NRU,0,0,0,1,12583.306,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,NZL,0,0,0,0,14553.136,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,OMN,0,1,0,0,741.95123,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PAK,0,0,0,1,2287.1558,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PAL,0,1,0,1,1810.9952,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PAN,0,0,0,0,13505.533,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PCN,0,0,0,1,19869.717,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PER,0,0,0,0,14453.617,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PHL,0,0,0,0,7287.2866,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PLW,0,0,0,0,8962.8105,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PNG,0,0,0,0,11023.529,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,POL,0,0,0,0,3949.9319,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PRI,0,0,0,0,11716.856,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PRK,0,0,0,0,6974.2056,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PRT,0,0,0,0,5812.8032,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PRY,0,0,0,0,13000.525,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,PYF,0,0,0,0,17688.406,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,REU,0,0,0,0,5150.3374,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ROM,0,0,0,0,3128.6948,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,RUS,0,0,0,0,3575.7876,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,RWA,0,0,0,0,3809.1208,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SAU,1,1,0,0,485.60074,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SDN,0,1,0,1,2253.0754,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SEN,0,0,0,0,7241.4941,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SGP,0,0,0,1,6208.7817,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SHN,0,0,0,1,7711.0923,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SLB,0,0,0,1,12310.823,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SLE,0,0,0,1,7085.4004,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SLV,0,0,0,0,13957.069,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SMR,0,0,0,0,4084.5601,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SOM,0,1,0,1,2667.7803,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SPM,0,0,0,0,9239.7607,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,STP,0,0,0,0,5562.5703,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SUR,0,0,0,0,11404.935,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SVK,0,0,0,0,3932.8977,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SVN,0,0,0,0,4016.2722,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SWE,0,0,0,0,4591.3296,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SWZ,0,0,0,1,6145.0898,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SYC,0,0,0,1,3353.0688,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,SYR,0,1,0,0,1735.1698,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TCA,0,0,0,1,11947.972,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TCD,0,1,0,0,4101.8389,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TGO,0,0,0,0,5739.1636,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,THA,0,0,0,0,5265.2593,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TJK,0,0,0,0,2204.8748,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TKL,0,0,0,0,15091.175,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TKM,0,0,0,0,1554.2877,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TMP,0,0,0,0,8848.1816,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TON,0,0,0,1,15251.269,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TTO,0,0,0,1,11755.927,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TUN,0,1,0,0,4109.6201,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TUR,0,0,0,0,2726.4939,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TUV,0,0,0,1,14197.893,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TWN,0,0,0,0,6961.5347,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,TZA,0,0,0,1,3810.3982,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,UGA,0,0,0,1,3441.1553,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,UKR,0,0,0,0,3330.6746,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,URY,0,0,0,0,13134.553,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,USA,0,0,0,0,10782.507,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,UZB,0,0,0,0,2416.4551,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,VCT,0,0,0,1,11584.506,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,VEN,0,0,0,0,12266.044,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,VGB,0,0,0,1,11583.031,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,VNM,0,0,0,0,5544.335,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,VUT,0,0,0,1,13489.14,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,WLF,0,0,0,0,14874.127,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,WSM,0,0,0,0,13683.406,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,YEM,0,1,0,1,1334.2556,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,YUG,0,0,0,0,3533.7852,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ZAF,0,0,0,0,7456.8965,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ZAR,0,0,0,0,5112.1963,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ZMB,0,0,0,1,5186.8301,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
QAT,ZWE,0,0,0,1,5283.8271,QA,Qatar,0,Asia,25.25,51.533333,Arabic,GBR
REU,ABW,0,0,0,0,14183.826,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,AFG,0,0,0,0,6333.1509,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,AGO,0,0,0,0,4718.4419,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,AIA,0,0,0,0,13619.199,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,ALB,0,0,0,0,7839.2256,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,AND,0,0,0,0,8962.3486,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,ANT,0,0,0,0,14047.875,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,ARE,0,0,0,0,5046.8438,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,ARG,0,0,0,0,10717.104,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,ARM,0,0,0,0,6889.4375,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,ATG,0,0,0,0,13463.065,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,AUS,0,0,0,0,9239.9814,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,AUT,0,0,0,0,8618.2813,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
REU,AZE,0,0,0,0,6839.7656,RE,Reunion,0,Africa,-20.866667,55.466667,French,FRA
